"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1848136911367369035","Sun Oct 20 22:59:11 +0000 2024","2024","Be honest!! Do you love ️ Donald Trump ? Yes or No https://t.co/5aHkUPkKK7","1848136911367369035","https://pbs.twimg.com/media/GaXmt7CWkAAgkpg.jpg","","en","United States","22","678","297","https://x.com/DonaldJTNewsX/status/1848136911367369035","1803051808614395904","DonaldJTNewsX"
"1846644392888881495","Wed Oct 16 20:08:26 +0000 2024","757529","i thought that was Donald Trump","1846644392888881495","","","en","Dm for promo","1400","3886","58538","https://x.com/hashjenni/status/1846644392888881495","3188788945","hashjenni"
"1849519713274957963","Thu Oct 24 18:33:56 +0000 2024","127663","A Great Hero THANK YOU. SUCH AN HONOR! https://t.co/v8xYpvjEEI","1849519713274957963","https://pbs.twimg.com/amplify_video_thumb/1849519439152287744/img/DafOgegJJkt8_WR6.jpg","","en","","924","4957","21966","https://x.com/realDonaldTrump/status/1849519713274957963","25073877","realDonaldTrump"
"1848799782049091704","Tue Oct 22 18:53:11 +0000 2024","12816","Who else thinks Joe Rogan s Podcast with Donald Trump will break MASSIVE records this Friday ? https://t.co/hgwkwwT6lP","1848799782049091704","https://pbs.twimg.com/media/GahBmjnbEAAHkkL.jpg","","en","TURN ON NOTIFICATIONS 🔔","23","374","878","https://x.com/MTGrepp/status/1848799782049091704","1663701168839872512","MTGrepp"
"1849628061123362966","Fri Oct 25 01:44:28 +0000 2024","43514","Stephen A. Smith to Hannity: I know you're not talking about someone being lucid and cogent and enunciating their thoughts with clarity and you're bragging about Donald Trump. We can't be watching the same stuff if that's what you're doing! https://t.co/PY0MfjJTs5","1849628061123362966","https://pbs.twimg.com/ext_tw_video_thumb/1849627730398121984/pu/img/jseaBO5zopQOA3j3.jpg","","en","","713","701","5347","https://x.com/atrupar/status/1849628061123362966","288277167","atrupar"
"1849448430835216386","Thu Oct 24 13:50:41 +0000 2024","97034","If you're praying for Trump to win the Election in 11 days reply with AMEN https://t.co/syrx3JUzSf","1849448430835216386","https://pbs.twimg.com/media/GaqPikaWkAAQZWO.jpg","","en","USA","1302","26419","13027","https://x.com/realTrumpNewsX/status/1849448430835216386","1810341133911994368","realTrumpNewsX"
"1849046089921331614","Wed Oct 23 11:11:56 +0000 2024","2567","When #DonaldTrump goes on #JoeRogan on Friday this is what I want to see https://t.co/e9g8wa3drM","1849046089921331614","https://pbs.twimg.com/media/GakhjAUbMAA69hf.jpg","","en","","22","95","280","https://x.com/skscartoon/status/1849046089921331614","1518557272854523904","skscartoon"
"1849276801320649192","Thu Oct 24 02:28:41 +0000 2024","74523","Tonight we prayed over President Trump. We prayed for his safety his strength a unified country and God's will to be done. May God continue to bless Donald Trump https://t.co/YlECaL31Gf","1849276801320649192","https://pbs.twimg.com/media/GanzcliWgAAy3-8.jpg","","en","Nashville, TN","2502","8908","10348","https://x.com/Riley_Gaines_/status/1849276801320649192","1589986640587640834","Riley_Gaines_"
"1849620691542311044","Fri Oct 25 01:15:11 +0000 2024","39207","Charlamagne and Anderson Cooper get into it over CNN s coverage of Donald Trump and Kamala Harris: https://t.co/pbT33aSckV","1849620691542311044","https://pbs.twimg.com/amplify_video_thumb/1849617604731863045/img/ioM7JvxdRG4VjVjt.jpg","","en","Washington, DC","1901","2151","6082","https://x.com/Phil_Lewis_/status/1849620691542311044","286998245","Phil_Lewis_"
"1847412585970180163","Fri Oct 18 23:00:58 +0000 2024","9431","Do you trust Donald Trump? https://t.co/DLwuSUNMqz","1847412585970180163","https://pbs.twimg.com/media/GaNT8_UW0AA0_Ra.jpg","","en","USA","117","2511","836","https://x.com/realTrumpNewsX/status/1847412585970180163","1810341133911994368","realTrumpNewsX"
"1848796926499774944","Tue Oct 22 18:41:50 +0000 2024","20776","https://t.co/mreAHbhAfs","1848796926499774944","https://pbs.twimg.com/media/Gag_AP9WMAArNVB.jpg","","zxx","United States of America","108","653","2818","https://x.com/TrumpDailyPosts/status/1848796926499774944","1686901686185721857","TrumpDailyPosts"
"1848091091209461920","Sun Oct 20 19:57:06 +0000 2024","48959","BREAKING: President Trump becomes the first and only 2024 presidential nominee to work at McDonald's. The mainstream media does not want you to SHARE! 🇺🇸 https://t.co/e4ubOTPPLa","1848091091209461920","https://pbs.twimg.com/ext_tw_video_thumb/1848090784119033856/pu/img/eebu1Rum30uuq_lt.jpg","","en","United States","566","2654","10175","https://x.com/DonaldTNews/status/1848091091209461920","1659987684918435847","DonaldTNews"
"1849559261312909595","Thu Oct 24 21:11:05 +0000 2024","47783","Donald Trump s Project 2025 agenda will take us backward. We are not going back. https://t.co/pSJWlkCq5R","1849559261312909595","https://pbs.twimg.com/media/Gar0VGHXYAA6yau.jpg","","en","Washington, DC","758","8871","6566","https://x.com/KamalaHarris/status/1849559261312909595","30354991","KamalaHarris"
"1848386763623915672","Mon Oct 21 15:32:00 +0000 2024","75612","Would you be okay with Donald Trump firing 85% of the Federal Government ? https://t.co/foBPvALDCM","1848386763623915672","https://pbs.twimg.com/media/GaZGr0lXgAAmDVO.jpg","","en","TURN ON NOTIFICATIONS 🔔","964","13039","6630","https://x.com/MTGrepp/status/1848386763623915672","1663701168839872512","MTGrepp"
"1848395351964668053","Mon Oct 21 16:06:08 +0000 2024","5819","Do you support Donald Trump making our miIitary stronger by firing every DEI Woke hire ? A. YES B. NO https://t.co/23gtV3EoJA","1848395351964668053","https://pbs.twimg.com/media/GabRxauX0AEKjMe.jpg","","en","USA","101","3168","723","https://x.com/ivankatrumpo/status/1848395351964668053","1784298585288249344","ivankatrumpo"
"1849477831085961379","Thu Oct 24 15:47:31 +0000 2024","27752","JUST IN: 🇷🇺🇺🇸 Russian President Putin says he welcomes discussions with Donald Trump that seek to end Russia's war with Ukraine. https://t.co/yUXpeKq8AW","1849477831085961379","https://pbs.twimg.com/media/GaqqSRSXYAAPM6G.jpg","","en","BRICS","379","683","5221","https://x.com/BRICSinfo/status/1849477831085961379","1449140157903482882","BRICSinfo"
"1847302023663735248","Fri Oct 18 15:41:38 +0000 2024","13851","Do you believe Trump will beat Harris in November 5th? A. Yes B. No https://t.co/Rm3xeRpTjw","1847302023663735248","https://pbs.twimg.com/media/GaLvZqLW8AEK9LG.jpg","","en","USA","199","7612","1153","https://x.com/realTrumpNewsX/status/1847302023663735248","1810341133911994368","realTrumpNewsX"
"1847342280333566236","Fri Oct 18 18:21:36 +0000 2024","67398","For all those who are wondering I'll say it again. I'm voting for Donald J. Trump on November 5th 2024! Repost if you are voting for Donald Trump! #VoteTrump24","1847342280333566236","","","en","Los Angeles, CA","422","823","23019","https://x.com/RobertKennedyJc/status/1847342280333566236","1678052679052931073","RobertKennedyJc"
"1849664309900570862","Fri Oct 25 04:08:31 +0000 2024","49037","The Post endorses Donald Trump for president the clear choice for a better future https://t.co/xGnYQzI6xK https://t.co/RwLkd2hB4f","1849664309900570862","https://pbs.twimg.com/media/GatT4fpXUAE1KZw.jpg","","en","New York, NY","688","1627","9599","https://x.com/nypost/status/1849664309900570862","17469289","nypost"
"1849296821538975811","Thu Oct 24 03:48:15 +0000 2024","56457","BREAKING: Sources say in 1994 Donald Trump slept with a high powered married mayor in order to gain political appointments large paydays and a free BMW. Oh wait wrong candidate https://t.co/JnAMAR1WXf","1849296821538975811","https://pbs.twimg.com/media/GaoFqH9XkAARN8R.jpg","","en","Philadelphia, PA","353","1004","15294","https://x.com/_johnnymaga/status/1849296821538975811","1442238195387678721","_johnnymaga"
"1848521121311941081","Tue Oct 22 00:25:53 +0000 2024","39491","Do you believe that God created the entire universe? YES or NO? If YES I will follow you back! 🇺🇸 https://t.co/ahsu26DUzl","1848521121311941081","https://pbs.twimg.com/media/GadEF1xXIAA1hcF.jpg","","en","United States","456","12638","3998","https://x.com/DonaldTNews/status/1848521121311941081","1659987684918435847","DonaldTNews"
"1848072120699625968","Sun Oct 20 18:41:43 +0000 2024","71078","im crying Donald Trump is so unserious someone recorded him working at McDonalds and he said I ve now worked 15 more minutes than Kamala https://t.co/3JzGNSQp04","1848072120699625968","https://pbs.twimg.com/amplify_video_thumb/1848067045834817536/img/Mc7vFWIOQymE7_Qy.jpg","","en","turn on notis","333","439","2916","https://x.com/scubaryan_/status/1848072120699625968","1543390894258356224","scubaryan_"
"1848419586837791118","Mon Oct 21 17:42:26 +0000 2024","4113","Do you believe Donald Trump will Make America Great Again !!? A. YES B. NO https://t.co/2vigNQd0u0","1848419586837791118","https://pbs.twimg.com/media/GabnxRzXAAE9w6E.jpg","","en","","58","2261","501","https://x.com/trumprealparody/status/1848419586837791118","1787070764858142720","trumprealparody"
"1848728915373658506","Tue Oct 22 14:11:35 +0000 2024","73519"," https://t.co/ddUO5dLroi","1848728915373658506","https://pbs.twimg.com/media/GagBJWQWQAATtqj.jpg","","qme","USA","729","21876","4720","https://x.com/realTrumpNewsX/status/1848728915373658506","1810341133911994368","realTrumpNewsX"
"1848756227091611775","Tue Oct 22 16:00:07 +0000 2024","5661","Would you support Kalyeigh McEnany as White House Press Secretary in My new administration!? YES or NO? https://t.co/b0WvtJOtXL","1848756227091611775","https://pbs.twimg.com/media/GagZ_IwWsAEX1B3.jpg","","en","USA","87","1834","517","https://x.com/realTrumpNewsX/status/1848756227091611775","1810341133911994368","realTrumpNewsX"
"1849469312882385054","Thu Oct 24 15:13:40 +0000 2024","31164","Just prior to Donald Trump s first staged assassination attempt the Jeffrey Epstein Grand Jury notes dropped. They revealed that Trump and Epstein raped a 13-year-old girl at Epstein s house. Trump raped a child. This is the cover-up they don t want us discussing on Xhitter. https://t.co/yg8UmLCats","1849469312882385054","https://pbs.twimg.com/media/GaqiidcWcAA-fCH.jpg","","en","Planet Earth 🌎","493","1177","13387","https://x.com/MadeInTheUSANJ/status/1849469312882385054","887052266741616640","MadeInTheUSANJ"
"1846996274949902708","Thu Oct 17 19:26:42 +0000 2024","23325","Do you support Tulsi Gabbard working in My administration? YES or NO ? https://t.co/sEsGmNImyH","1846996274949902708","https://pbs.twimg.com/media/GaHZT7waEAAbgBC.jpg","","en","","160","5303","1557","https://x.com/trumprealparody/status/1846996274949902708","1787070764858142720","trumprealparody"
"1847137338008523132","Fri Oct 18 04:47:14 +0000 2024","8332","https://t.co/PN44xpfJZO","1847137338008523132","https://pbs.twimg.com/ext_tw_video_thumb/1847026634437677056/pu/img/e2F640MShBMNYIIk.jpg","","zxx","United States of America","115","295","2451","https://x.com/TrumpDailyPosts/status/1847137338008523132","1686901686185721857","TrumpDailyPosts"
"1848072222575051102","Sun Oct 20 18:42:08 +0000 2024","33771","Donald Trump just served fries and worked the drive-thru at a McDonald s in Pennsylvania https://t.co/M5o5OM7i4r","1848072222575051102","https://pbs.twimg.com/ext_tw_video_thumb/1848062129984659457/pu/img/aU12LW4vUKFnsIaX.jpg","","en","press[at]dexerto.com","3310","1704","1692","https://x.com/Dexerto/status/1848072222575051102","76766018","Dexerto"
"1847017805872615899","Thu Oct 17 20:52:15 +0000 2024","25590","Vote Make it too big to rig","1847017805872615899","","","en","United States of America","74","432","3283","https://x.com/TrumpDailyPosts/status/1847017805872615899","1686901686185721857","TrumpDailyPosts"
"1846942637485343143","Thu Oct 17 15:53:33 +0000 2024","7438","https://t.co/BJCtAuu3Pe","1846942637485343143","https://pbs.twimg.com/ext_tw_video_thumb/1846779958720430080/pu/img/v3uoG0wwFV97OHvj.jpg","","zxx","United States of America","109","185","2201","https://x.com/TrumpDailyPosts/status/1846942637485343143","1686901686185721857","TrumpDailyPosts"
"1848391909342847319","Mon Oct 21 15:52:27 +0000 2024","6257","Donald Trump to the other employees after 3 hours of working in McDonald s https://t.co/EpaY8YbpG7","1848391909342847319","https://pbs.twimg.com/amplify_video_thumb/1848391241035051008/img/f4IRoehjlnvF28vZ.jpg","","en","1973 Chevrolet Malibu","9","14","451","https://x.com/litteralyme0/status/1848391909342847319","1713869113599131648","litteralyme0"
"1847216104445206880","Fri Oct 18 10:00:13 +0000 2024","55320","️ https://t.co/19j9hIpW9i","1847216104445206880","https://pbs.twimg.com/media/GaKhQgaXIAAXJ0A.jpg","","qme","USA","432","7008","4674","https://x.com/realTrumpNewsX/status/1847216104445206880","1810341133911994368","realTrumpNewsX"
"1848468266181595333","Mon Oct 21 20:55:52 +0000 2024","6332","Do you agree that Melania Trump is smarter than Kamala Harris? A. YES B. NO https://t.co/eR4CA4XDvJ","1848468266181595333","https://pbs.twimg.com/media/GacUES2XYAALwvn.jpg","","en","United States","68","3699","537","https://x.com/DonaldJTNewsX/status/1848468266181595333","1803051808614395904","DonaldJTNewsX"
"1848821678236942730","Tue Oct 22 20:20:12 +0000 2024","25391","In 13 days she will be out of our lives give me a if you agree. https://t.co/c21aBHt1tb","1848821678236942730","https://pbs.twimg.com/media/GahVg1GX0AAgXO1.jpg","","en","USA","258","6359","2015","https://x.com/realTrumpNewsX/status/1848821678236942730","1810341133911994368","realTrumpNewsX"
"1849391896990191847","Thu Oct 24 10:06:02 +0000 2024","30633","He s going to win drop a ️ if you agree. https://t.co/SIrV9SJGMN","1849391896990191847","https://pbs.twimg.com/media/GapcHvoXYAAWbSa.jpg","","en","USA","185","3273","1920","https://x.com/realTrumpNewsX/status/1849391896990191847","1810341133911994368","realTrumpNewsX"
"1848453909460766790","Mon Oct 21 19:58:49 +0000 2024","3233","Donald Trump &gt;&gt;&gt;&gt; Kamala Harris https://t.co/RPYmHA6nH3","1848453909460766790","https://pbs.twimg.com/media/GacHCA4XoAA039f.jpg","","in","Dignidad y Memoria ","15","46","548","https://x.com/NoVive_Socialis/status/1848453909460766790","1353123210938744833","NoVive_Socialis"
"1848547943051055165","Tue Oct 22 02:12:28 +0000 2024","14217"," 2 impeachments. 4 arrests. 91 charges. 2 attempts on his life. Do you still stand with Trump? A. Yes B. No https://t.co/iZfd6tY6eP","1848547943051055165","https://pbs.twimg.com/media/GadcjvVWwAAIOYv.jpg","","en","","201","7893","1254","https://x.com/trumprealparody/status/1848547943051055165","1787070764858142720","trumprealparody"
"1847971863038673028","Sun Oct 20 12:03:20 +0000 2024","14922","BREAKING: Elon Musk Says America Should prioritize veterans who served our country not illegal immigrants! Do you agree with Elon Musk? YES OR NO https://t.co/Wq1MWywuzF","1847971863038673028","https://pbs.twimg.com/media/GaVQlrMWMAAKX2h.jpg","","en","","126","3984","2283","https://x.com/trumprealparody/status/1847971863038673028","1787070764858142720","trumprealparody"
"1849171434528227596","Wed Oct 23 19:30:00 +0000 2024","17965","I am from Israel 🇮🇱 and I support Donald Trump. 🇺🇸 https://t.co/U3udTvaJ4x","1849171434528227596","https://pbs.twimg.com/media/GalVJxrWcAADE20.jpg","","en","Israel","92","1067","2240","https://x.com/VividProwess/status/1849171434528227596","1117210361592205312","VividProwess"
"1847416261312913877","Fri Oct 18 23:15:34 +0000 2024","42812"," NO MATTER WHAT STATE YOU LIVE IN VOTE FOR DONALD TRUMP. DO NOT VOTE FOR KENNEDY IN HOPES IT WILL HELP. A TRUMP VICTORY IS A KENNEDY VICTORY. https://t.co/GBqQ4bzsEF","1847416261312913877","https://pbs.twimg.com/ext_tw_video_thumb/1846212291676536832/pu/img/pAravqijroq8N9w2.jpg","","en","Walden Pond","203","314","12858","https://x.com/yalligatorgar/status/1847416261312913877","1682017425796083713","yalligatorgar"
"1846765101736775771","Thu Oct 17 04:08:06 +0000 2024","45215","HOLY CR*P Donald Trump Jr just summed up Kamala s whole interview with one question: If she can t do 20 minutes with Bret Baier how s she going to do against Vladimir Putin ? Let s make this VIRAL on 𝕏 LET S GO https://t.co/o9cnXEp0w6","1846765101736775771","https://pbs.twimg.com/amplify_video_thumb/1846765040701263872/img/DKBvOgfgcupwoVX1.jpg","","en","TURN ON NOTIFICATIONS 🔔","246","1178","14927","https://x.com/MTGrepp/status/1846765101736775771","1663701168839872512","MTGrepp"
"1849466658848424073","Thu Oct 24 15:03:07 +0000 2024","23796","FEMimem!!!! The internet remains undefeated https://t.co/nG4jvo3BFF","1849466658848424073","https://pbs.twimg.com/media/GaqgH0BXwAA-qv3.jpg","","en","Florida, USA","259","1784","3997","https://x.com/DonaldJTrumpJr/status/1849466658848424073","39344374","DonaldJTrumpJr"
"1848445276790608014","Mon Oct 21 19:24:31 +0000 2024","37349","BREAKING Donald Trump stuns America with a Record Breaking crowd in North Carolina 🇺🇸 Kamala Harris is reportedly VERY worried about losing North Carolina to Donald Trump LET S GO FULL THROTTLE https://t.co/scSH5yHx62","1848445276790608014","https://pbs.twimg.com/amplify_video_thumb/1848443330113261568/img/W9zG2n26qNqYj-lE.jpg","","en","TURN ON NOTIFICATIONS 🔔","113","538","7708","https://x.com/MTGrepp/status/1848445276790608014","1663701168839872512","MTGrepp"
"1848061752178770279","Sun Oct 20 18:00:31 +0000 2024","61052","If you are praying for Donald Trump's safety reply with AMEN https://t.co/1bBSfj42vW","1848061752178770279","https://pbs.twimg.com/media/GaWiXlaWEAAE_tQ.jpg","","en","USA","912","16885","6950","https://x.com/realTrumpNewsX/status/1848061752178770279","1810341133911994368","realTrumpNewsX"
"1847703193377235078","Sat Oct 19 18:15:44 +0000 2024","27832","BREAKING: In a stunning moment Lindsey Graham blames Donald Trump for the border security legislation not passing. Retweet so all Americans see this and know Donald Trump is to blame for any border security related problems.https://t.co/MBAtshxSTE","1847703193377235078","https://pbs.twimg.com/amplify_video_thumb/1819146594198900736/img/4mV_KYYdXJIVnXr2.jpg","","en","","539","1948","17472","https://x.com/harris_wins/status/1847703193377235078","1486069441259397125","harris_wins"
"1847968136747790456","Sun Oct 20 11:48:32 +0000 2024","16586","FACT CHECK: DO YOU AGREE WITH PRESIDENT TRUMP FOR SAYING SENIORS SHOULD NOT PAY TAX ON SOCIAL SECURITY? A. YES B. NO https://t.co/RFo6L5d0on","1847968136747790456","https://pbs.twimg.com/media/GaVNL7GWUAEt8hl.jpg","","en","","188","6153","1674","https://x.com/trumprealparody/status/1847968136747790456","1787070764858142720","trumprealparody"
"1847253231212040345","Fri Oct 18 12:27:45 +0000 2024","46989","Give Your Honest Opinion: Do you support Robert F. Kennedy Jr. working in Trump Administration? A. YES B. NO https://t.co/jDGXBqS19R","1847253231212040345","https://pbs.twimg.com/media/GaLDBkHXwAAAeWH.jpg","","en","USA","495","19115","3493","https://x.com/realTrumpNewsX/status/1847253231212040345","1810341133911994368","realTrumpNewsX"
"1847783416827445712","Sat Oct 19 23:34:31 +0000 2024","63889","BREAKING Donald Trump just WON by saying he will Ensure Federal benefits are for Americans ONLY . It is time we start helping AMERICANS 🇺🇸 Kamala Harris support ILLEGAL immigrants more than Americans. UNBELIEVABLE https://t.co/7m3tIcmOv0","1847783416827445712","https://pbs.twimg.com/amplify_video_thumb/1847783353174376448/img/3rHbNBm0aZh_jNeg.jpg","","en","TURN ON NOTIFICATIONS 🔔","184","768","15037","https://x.com/MTGrepp/status/1847783416827445712","1663701168839872512","MTGrepp"
"1848786608683958533","Tue Oct 22 18:00:50 +0000 2024","22993","https://t.co/hj7vt9YJUX","1848786608683958533","https://pbs.twimg.com/media/Gag1nOrWwAE71uX.jpg","","zxx","United States of America","114","355","3551","https://x.com/TrumpDailyPosts/status/1848786608683958533","1686901686185721857","TrumpDailyPosts"
"1847616259682152507","Sat Oct 19 12:30:18 +0000 2024","19760","Do you support the National Guard deploying out to any city taken over by Venezuelan gangs ? A. YES B. NO https://t.co/h7EhkslbpM","1847616259682152507","https://pbs.twimg.com/media/GaQNMQkWYAAIpMn.jpg","","en","USA","299","7245","2544","https://x.com/realTrumpNewsX/status/1847616259682152507","1810341133911994368","realTrumpNewsX"
"1846635756132978738","Wed Oct 16 19:34:07 +0000 2024","25400","He s going to win drop a if you agree. https://t.co/BWlC41NoOd","1846635756132978738","https://pbs.twimg.com/media/GaCRbCwWUAEYjn6.jpg","","en","USA","159","3213","1709","https://x.com/realTrumpNewsX/status/1846635756132978738","1810341133911994368","realTrumpNewsX"
"1848082784511758636","Sun Oct 20 19:24:06 +0000 2024","9728","Who else thinks Donald J. Trump is the People s President ? 🇺🇸 https://t.co/ZBwsaeIbXQ","1848082784511758636","https://pbs.twimg.com/media/GaW1fwhWcAAjCEg.jpg","","en","TURN ON NOTIFICATIONS 🔔","71","863","1649","https://x.com/MTGrepp/status/1848082784511758636","1663701168839872512","MTGrepp"
"1849048257642529267","Wed Oct 23 11:20:32 +0000 2024","5336","Do you think that BLM and Pride Flags should be BANNED from classrooms? YES or NO? https://t.co/bO8kC2rXWq","1849048257642529267","https://pbs.twimg.com/media/GakjlldXgAAoMS9.jpg","","en","USA","119","2865","600","https://x.com/realTrumpNewsX/status/1849048257642529267","1810341133911994368","realTrumpNewsX"
"1849169210527609218","Wed Oct 23 19:21:10 +0000 2024","53136","Mick Foley with a message to America and Donald Trump. https://t.co/G2ZXNxFuSo","1849169210527609218","https://pbs.twimg.com/amplify_video_thumb/1849169142961627136/img/PROUfcqYVD9YuBuk.jpg","","en","","1588","2623","10336","https://x.com/WrestleOps/status/1849169210527609218","1327630782035341314","WrestleOps"
"1849463119573024994","Thu Oct 24 14:49:03 +0000 2024","14123"," Hitler did some good things. -Donald Trump https://t.co/Rj6YDQZS2w","1849463119573024994","https://pbs.twimg.com/media/Gaqc6CpXIAAL0K2.jpg","","en","","327","849","6914","https://x.com/sirDukeDevin/status/1849463119573024994","838351435595149312","sirDukeDevin"
"1846961935922725320","Thu Oct 17 17:10:15 +0000 2024","13644","Do you think Alejandro Mayorkas is a traitor to America ? https://t.co/X1TAPVmfKZ","1846961935922725320","https://pbs.twimg.com/media/GaG6FL5WAAAia7H.jpg","","en","USA","304","6203","1555","https://x.com/realTrumpNewsX/status/1846961935922725320","1810341133911994368","realTrumpNewsX"
"1848873950211895423","Tue Oct 22 23:47:54 +0000 2024","3481","Yes or No? https://t.co/Q6nTURTOEa","1848873950211895423","https://pbs.twimg.com/media/GaiFDypaEAANR43.jpg","","en","USA","62","1002","462","https://x.com/realTrumpNewsX/status/1848873950211895423","1810341133911994368","realTrumpNewsX"
"1846868300355326009","Thu Oct 17 10:58:10 +0000 2024","31259","If Donald Trump wins illegals will be deported If Donald Trump wins celebrities will be leaving America If Donald Trump wins J6 Patriots will be released If Donald Trump wins anybody found stealing or rigging the Election will be in prison How does this make you feel ? https://t.co/hjbdhblM1r","1846868300355326009","https://pbs.twimg.com/media/GaFk65yb0AQyT-S.jpg","","en","United States","443","7763","4481","https://x.com/BarronTrumpoo/status/1846868300355326009","1786750248381276160","BarronTrumpoo"
