"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1848112878680682852","Sun Oct 20 21:23:41 +0000 2024","25113","Kamala Harris is absolutely brilliant. She got this dumb fat f**k to wear a McDonald s uniform complete with a yellow belt that compliments his svelte girth. She did this https://t.co/iPBFtjhL99","1848112878680682852","https://pbs.twimg.com/media/GaXQ3jnXUAAd8um.jpg","","en","Rockwood ON 🇨🇦❤️🇨🇦","341","2859","4662","https://x.com/marlene4719/status/1848112878680682852","1289991425036345346","marlene4719"
"1848854756649013317","Tue Oct 22 22:31:38 +0000 2024","62844","A YouTuber asked people in the hood in Chicago to choose between Kamala Harris and Donald Trump https://t.co/Aoj11l1T6u","1848854756649013317","https://pbs.twimg.com/ext_tw_video_thumb/1848832879855316993/pu/img/8H-21HtJj23Ad2Ku.jpg","","en","Philadelphia, PA","1054","1316","3956","https://x.com/FearedBuck/status/1848854756649013317","1594871021978652673","FearedBuck"
"1849998609187520553","Sat Oct 26 02:16:54 +0000 2024","8494","Beyoncé speaking at Kamala Harris rally in Houston. https://t.co/EDQs2QUrh7","1849998609187520553","https://pbs.twimg.com/media/GayD7iMW0AAJN6g.jpg","","en","","109","127","720","https://x.com/PopCrave/status/1849998609187520553","4429003533","PopCrave"
"1846893132073349167","Thu Oct 17 12:36:50 +0000 2024","92399","Last night Kamala Harris once again refused to name a single policy difference between her and Joe Biden. Does that sound like a new way forward to you? https://t.co/VxJAzVOm71","1846893132073349167","https://pbs.twimg.com/ext_tw_video_thumb/1846892893463564288/pu/img/Jgpk2afk4ekLKawJ.jpg","","en","Cincinnati, OH","448","3674","18821","https://x.com/JDVance/status/1846893132073349167","1542228578","JDVance"
"1846986593867039230","Thu Oct 17 18:48:13 +0000 2024","31820","Donald Trump just ditched an interview with the NRA. Kamala Harris just whipped Brett Baier like he was a rented mule. Tell me who's afraid of tough interviews again?","1846986593867039230","","","en","Florida, Man.","202","4679","6653","https://x.com/TheRickWilson/status/1846986593867039230","19084896","TheRickWilson"
"1849059566123622746","Wed Oct 23 12:05:29 +0000 2024","2722",".@KamalaHarris. Call for an arms embargo on Israel. https://t.co/qRndneaChp","1849059566123622746","https://pbs.twimg.com/media/Gakt4DPWcAA9Zii.jpg","","en","Cleveland, OH","48","127","571","https://x.com/ninaturner/status/1849059566123622746","188793260","ninaturner"
"1849206508338425935","Wed Oct 23 21:49:22 +0000 2024","19494","AGORA: Bill Gates fundador da Microsoft doa US$ 50 milhões para a campanha presidencial de Kamala Harris e declara apoio à candidata democrata contra Donald Trump. https://t.co/QhcNTku5F9","1849206508338425935","https://pbs.twimg.com/media/GamzhD8W4AAGJk5.jpg","","pt","","81","213","803","https://x.com/choquei/status/1849206508338425935","953378142198161409","choquei"
"1849243696954241050","Thu Oct 24 00:17:09 +0000 2024","50120","People say they're voting for Kamala Harris because she's a woman. I'm voting for Donald Trump because I AM a woman. https://t.co/fXewmuO4sM","1849243696954241050","https://pbs.twimg.com/ext_tw_video_thumb/1849201247997358080/pu/img/Dv5OnNHwZlRgMGSR.jpg","","en","Nashville, TN","201","1196","7486","https://x.com/Riley_Gaines_/status/1849243696954241050","1589986640587640834","Riley_Gaines_"
"1849417199825347071","Thu Oct 24 11:46:35 +0000 2024","9679","Doug Emhoff's ex-girlfriend speaks out telling how Kamala's husband forcefully slapped her for flirting with another man https://t.co/hATb8qcMx4 https://t.co/h5jLEwseXe","1849417199825347071","https://pbs.twimg.com/media/GapzJILXoAATolh.jpg","","en","","886","672","3778","https://x.com/MailOnline/status/1849417199825347071","15438913","MailOnline"
"1849118394324267154","Wed Oct 23 15:59:14 +0000 2024","8920","JUST IN: US SUPREME COURT JUSTICE CLARENCE THOMAS SAID KAMALA HARRIS IS UNFIT FOR PRESIDENT OF THE UNITED STATES 🇺🇸 DO YOU AGREE WITH JUSTICE THOMAS? A. YES B. NO https://t.co/dfShENL9w1","1849118394324267154","https://pbs.twimg.com/media/GaljXT7WQAAFNsi.jpg","","en","USA","145","4864","1246","https://x.com/ivankatrumpo/status/1849118394324267154","1784298585288249344","ivankatrumpo"
"1850002799582421234","Sat Oct 26 02:33:33 +0000 2024","2490","Beyoncé endorses Kamala Harris for President. https://t.co/O1yGnkVkoP","1850002799582421234","https://pbs.twimg.com/media/GayHvZDXoAAUWkv.jpg","","fr","","25","122","242","https://x.com/PopCrave/status/1850002799582421234","4429003533","PopCrave"
"1848167393194832157","Mon Oct 21 01:00:18 +0000 2024","38594"," #BREAKING: Federal Class-action LAWSUIT filed against Joseph Biden - Kamala Harris - Pfizer - Moderna This is MASSIVE. ️The lawsuit demands an end to: ️ Covid-19 vaccines ️ Chemtrails ️ 5G tech It's FINALLY happening. We the people have had ENOUGH. https://t.co/HhJL3hzoBP","1848167393194832157","https://pbs.twimg.com/media/GaYCcTSX0AAFiqL.jpg","","en","United States","642","1008","16456","https://x.com/HustleBitch_/status/1848167393194832157","1231314387119427584","HustleBitch_"
"1850008267591909668","Sat Oct 26 02:55:17 +0000 2024","171","Kamala Harris: Men across America do not want to see their daughters their wives and sisters and mothers put at risk because of their rights have been taken. I see the men here. I thank you the men of America do not want this. https://t.co/sgvEg1Kxv1","1850008267591909668","https://pbs.twimg.com/amplify_video_thumb/1850008220502458370/img/wWjSEPxWi-if9yRW.jpg","","en","Los Angeles, California","1","9","40","https://x.com/Acyn/status/1850008267591909668","16635277","Acyn"
"1847436453678088264","Sat Oct 19 00:35:48 +0000 2024","32378","HAPPENING NOW: Voters believe Kamala Harris appears drunk during her speech at her Michigan rally. https://t.co/GA9tNjBfXY","1847436453678088264","https://pbs.twimg.com/amplify_video_thumb/1847436403631656960/img/jUZ01oMH7TshRF_g.jpg","","en","Nashville TN","821","3880","7840","https://x.com/dom_lucre/status/1847436453678088264","3096147528","dom_lucre"
"1847637561318977871","Sat Oct 19 13:54:56 +0000 2024","43604","Folks today is the last day of door knocking for me. Since July I had knocked on so many doors to help people vote for Harris/Walz in this upcoming election. Despite the last incident I have never stop and I kept going to make sure people vote for Kamala Harris. The stakes https://t.co/x7MF0LwY1y","1847637561318977871","https://pbs.twimg.com/media/GaQgkPvXoAAKsnw.jpg","","en","Minneapolis, MN","406","4962","6522","https://x.com/LucasSa56947288/status/1847637561318977871","1375864198417223683","LucasSa56947288"
"1847096361272967507","Fri Oct 18 02:04:24 +0000 2024","87551","TRUMP: Right now we have someone in the White House who can barely talk barely put together two coherent sentences who seems to have the mental faculties of a child... But enough about Kamala Harris. BRO https://t.co/4fBMqcvT1J","1847096361272967507","https://pbs.twimg.com/ext_tw_video_thumb/1847093847743987712/pu/img/Fp8jv_VgmjR10Enm.jpg","","en","DC 🇺🇸","354","963","11338","https://x.com/nicksortor/status/1847096361272967507","2162812627","nicksortor"
"1847640702747877718","Sat Oct 19 14:07:25 +0000 2024","9495","When Kamala Harris and I talk about education we mean a ticket to the middle class not to crippling debt. Investing in our young people isn t a giveaway or a handout. It s an investment in all of our futures. https://t.co/cfqnTOCTNR","1847640702747877718","https://pbs.twimg.com/media/GaQjbQeXYAAWHcd.jpg","","en","Minnesota, USA","67","1649","2436","https://x.com/Tim_Walz/status/1847640702747877718","85726335","Tim_Walz"
"1847065517439504465","Fri Oct 18 00:01:50 +0000 2024","42117","Kamala Harris just said in Wisconsin that law enforcement officers were killed on January 6. A grand total of zero police officers were killed on J6. https://t.co/Py3QP8QKyi","1847065517439504465","https://pbs.twimg.com/ext_tw_video_thumb/1847065481393377280/pu/img/tYK4cV7ZgNzAHNEW.jpg","","en","NoVA","973","4551","11781","https://x.com/greg_price11/status/1847065517439504465","896466491587080194","greg_price11"
"1849997795346059300","Sat Oct 26 02:13:40 +0000 2024","5629","Beyoncé arrives at at Kamala Harris rally in Houston. https://t.co/84ksAhcwFl","1849997795346059300","https://pbs.twimg.com/media/GayDMJCaYAA50oj.jpg","","en","","74","132","484","https://x.com/PopBase/status/1849997795346059300","1138458175663988738","PopBase"
"1849617735262810387","Fri Oct 25 01:03:26 +0000 2024","62660","Charlamagne: I feel like I heard more on this network about is Kamala Harris Black than I do about Trump being a fascist Cooper: That s bullshit Charlamagne: That s bullshit to say you don t have those conversations https://t.co/145q2vRMMJ","1849617735262810387","https://pbs.twimg.com/amplify_video_thumb/1849617604731863045/img/ioM7JvxdRG4VjVjt.jpg","","en","Los Angeles, California","1826","2889","10710","https://x.com/Acyn/status/1849617735262810387","16635277","Acyn"
"1849828288211853743","Fri Oct 25 15:00:06 +0000 2024","3541","Kamala Harris is crumbling https://t.co/WaZFvJkChW","1849828288211853743","https://pbs.twimg.com/media/GavpA2RW8AAhrxj.jpg","","en","","53","449","655","https://x.com/C_NyaKundiH/status/1849828288211853743","961621302","C_NyaKundiH"
"1849604984121536660","Fri Oct 25 00:12:46 +0000 2024","136869","THANK YOU ARIZONA! With your help 12 DAYS from now we are going to win Arizona we are going to defeat Kamala Harris and we are going to MAKE AMERICA GREAT AGAIN! https://t.co/ONogXBkQhx","1849604984121536660","https://pbs.twimg.com/amplify_video_thumb/1849601706239148032/img/63uut742BebY25uN.jpg","","en","","417","4795","22262","https://x.com/realDonaldTrump/status/1849604984121536660","25073877","realDonaldTrump"
"1849893330760663532","Fri Oct 25 19:18:34 +0000 2024","15743","ELIZABETH OLSEN KAMALA HARRIS ENDORSEMENT OHH EXACTLY MOTHER!! https://t.co/81d1ze2WbI","1849893330760663532","https://pbs.twimg.com/ext_tw_video_thumb/1849890231056547840/pu/img/zaq9shXd8c0i-SOk.jpg","","en","","107","87","1401","https://x.com/wandasattorney/status/1849893330760663532","1356755074769420288","wandasattorney"
"1849620691542311044","Fri Oct 25 01:15:11 +0000 2024","58977","Charlamagne and Anderson Cooper get into it over CNN s coverage of Donald Trump and Kamala Harris: https://t.co/pbT33aSckV","1849620691542311044","https://pbs.twimg.com/amplify_video_thumb/1849617604731863045/img/ioM7JvxdRG4VjVjt.jpg","","en","Washington, DC","2556","3144","8770","https://x.com/Phil_Lewis_/status/1849620691542311044","286998245","Phil_Lewis_"
"1849822817551851813","Fri Oct 25 14:38:22 +0000 2024","10976","With your help we will win the fight for the promise of America. https://t.co/MykJL0X5gt https://t.co/1ndXb4y4Vb","1849822817551851813","https://pbs.twimg.com/media/Gavj-XQWAAA0FWL.jpg","","en","Washington, DC","100","2777","2388","https://x.com/KamalaHarris/status/1849822817551851813","30354991","KamalaHarris"
"1847638837708591273","Sat Oct 19 14:00:01 +0000 2024","20329","Democrats stop panicking and start organizing. This is Kamala Harris' race to win. https://t.co/zGHUMOH3D6","1847638837708591273","https://pbs.twimg.com/media/GaN_0zDW0AAwpy7.png","","en","The United States of America","201","1135","6089","https://x.com/ProjectLincoln/status/1847638837708591273","1205226529455632385","ProjectLincoln"
"1847270266289766402","Fri Oct 18 13:35:26 +0000 2024","10829","BREAKING: In a shocking moment Donald Trump just disparaged Nikki Haley and many of her supporters. Moments like this are why Kamala Harris is winning the support of more than 35% of Nikki Haley primary voters. https://t.co/Jp3VftKhYH","1847270266289766402","https://pbs.twimg.com/media/GaLP-6BWQAAFP7x.jpg","","en","","121","1031","3230","https://x.com/harris_wins/status/1847270266289766402","1486069441259397125","harris_wins"
"1830044938148442601","Sun Sep 01 00:48:08 +0000 2024","119357","Coral Doolittle Mother of Corporal Humberto A. Sanchez https://t.co/dz3UfvhVLB","1830044938148442601","https://pbs.twimg.com/amplify_video_thumb/1830044885967093760/img/1lA1FRjtQ77Evw0f.jpg","","en","","1029","2507","29539","https://x.com/realDonaldTrump/status/1830044938148442601","25073877","realDonaldTrump"
"1847063991991820482","Thu Oct 17 23:55:47 +0000 2024","47327","BREAKING: The Boston Globe just came out slamming Donald Trump s mental decline. The media is finally acknowledging Trump is senile.","1847063991991820482","","","en","","269","2948","10073","https://x.com/harris_wins/status/1847063991991820482","1486069441259397125","harris_wins"
"1847697818753941797","Sat Oct 19 17:54:23 +0000 2024","51925","Wow. This is Georgia. Thousands of people are currently waiting in line to see VP Kamala Harris &amp; Usher at a rally. Georgians are are so fired up &amp; they are not going back. Amazing. https://t.co/GU9g15S9ou","1847697818753941797","https://pbs.twimg.com/amplify_video_thumb/1847696735910420480/img/SQ6OuWu0VaNNOfYY.jpg","","en","Wilmington, DE","492","5170","10679","https://x.com/Victorshi2020/status/1847697818753941797","1084468387491790848","Victorshi2020"
"1847396224455868441","Fri Oct 18 21:55:57 +0000 2024","26036","Packed arena for Barack Obama at the University of Arizona in Tucson! https://t.co/JnPw18cBWf","1847396224455868441","https://pbs.twimg.com/ext_tw_video_thumb/1847393518165381123/pu/img/ka35OfsSNOyzNLvX.jpg","","en","NYC via DC","86","1058","4785","https://x.com/flywithkamala/status/1847396224455868441","876091408704315392","flywithkamala"
"1847282740611145768","Fri Oct 18 14:25:00 +0000 2024","117557","Major drama within the Kamala Harris campaign this morning. A source reveals that Harris screamed at and angrily berated her campaign manager Julie Chavez for over 30 minutes on the phone this morning. The source shares that Chavez advised Kamala not to attend the Al Smith","1847282740611145768","","","en","","3380","14432","25458","https://x.com/joma_gc/status/1847282740611145768","1254142319646867456","joma_gc"
"1835717973069197484","Mon Sep 16 16:30:45 +0000 2024","326437","The Rhetoric Lies as exemplified by the false statements made by Comrade Kamala Harris during the rigged and highly partisan ABC Debate and all of the ridiculous lawsuits specifically designed to inflict damage on Joe s then Kamala s Political Opponent ME has taken","1835717973069197484","","","en","","4195","29699","63215","https://x.com/realDonaldTrump/status/1835717973069197484","25073877","realDonaldTrump"
"1848135235377975507","Sun Oct 20 22:52:31 +0000 2024","58264","BOOM. Mark Cuban tells Latino men in Arizona I m here to tell you how you can make more money under Kamala Harris than you would under Donald Trump. No message gets better than this one &amp; there is no better messenger of this perfect message than Mark Cuban. So good. https://t.co/fvnivcKR0g","1848135235377975507","https://pbs.twimg.com/amplify_video_thumb/1848135185319051264/img/b2txoOgGbeo9wCI9.jpg","","en","Wilmington, DE","331","3250","14992","https://x.com/Victorshi2020/status/1848135235377975507","1084468387491790848","Victorshi2020"
"1847062925657207129","Thu Oct 17 23:51:32 +0000 2024","37536"," I did make a mistake. Bret Baier admits he did air the wrong clip during his interview with Kamala Harris. (Video: Fox News) https://t.co/6PX29Sbm5W","1847062925657207129","https://pbs.twimg.com/amplify_video_thumb/1847062827237875712/img/Dd8OrfoXJAIwcRi-.jpg","","en","Los Angeles and the World","1211","4086","6871","https://x.com/MikeSington/status/1847062925657207129","2234760798","MikeSington"
"1848350601190477877","Mon Oct 21 13:08:18 +0000 2024","42356","BREAKING: CNN just reported that Donald Trump is losing steam with his biggest base. White non-college voters are abandoning Trump. This is huge. https://t.co/hx7cuBlweo","1848350601190477877","https://pbs.twimg.com/ext_tw_video_thumb/1848348210290384896/pu/img/qSQq8F4fO-bUoF3i.jpg","","en","","483","5155","9435","https://x.com/harris_wins/status/1848350601190477877","1486069441259397125","harris_wins"
"1847444175895085368","Sat Oct 19 01:06:30 +0000 2024","108723","True freedom gives each of us the right to make decisions about our own life how we worship who we marry what our family looks like. And we believe that freedom requires us to recognize that other people have the freedom to make different choices. That s what @KamalaHarris https://t.co/uCEes3odrY","1847444175895085368","https://pbs.twimg.com/ext_tw_video_thumb/1847441308438163457/pu/img/O-vpTm4DEU-v3Q8R.jpg","","en","Washington, DC","1222","10416","24323","https://x.com/BarackObama/status/1847444175895085368","813286","BarackObama"
"1847778189374063089","Sat Oct 19 23:13:45 +0000 2024","74631","BREAKING: Fox News just abandoned covering Trump s rally to cover Kamala s rally. This is awesome. https://t.co/h6zLG9KW6V","1847778189374063089","https://pbs.twimg.com/media/GaSgVGvXMAA5SYx.jpg","","en","","586","3391","14085","https://x.com/harris_wins/status/1847778189374063089","1486069441259397125","harris_wins"
"1847097010064630202","Fri Oct 18 02:06:59 +0000 2024","12387","BREAKING: In a stunning and senile display Donald Trump is struggling to read his jokes off a teleprompter. He clearly isn t well. https://t.co/l8CvZU5nkr","1847097010064630202","https://pbs.twimg.com/media/GaI0tvwXIAAAFQq.jpg","","en","","124","1688","3104","https://x.com/harris_wins/status/1847097010064630202","1486069441259397125","harris_wins"
"1847288661919801733","Fri Oct 18 14:48:32 +0000 2024","43092","In addition to mistakenly playing the wrong clip Bret Baier interrupted Kamala Harris 38 times in 27 minutes. Fair and balanced.","1847288661919801733","","","en","Maine, USA","304","3482","10676","https://x.com/RonFilipkowski/status/1847288661919801733","1298372735383605249","RonFilipkowski"
"1848198009957290419","Mon Oct 21 03:01:58 +0000 2024","67685","No wonder Kamala Harris doesn't dare to show her face in places like this. The level of love for Trump is unbelievable . https://t.co/lFzsUxCYBv","1848198009957290419","https://pbs.twimg.com/ext_tw_video_thumb/1848188508575334400/pu/img/CHPIHAK64zWIB3vu.jpg","","en","","139","831","9222","https://x.com/BehizyTweets/status/1848198009957290419","1403784319122907136","BehizyTweets"
"1850008974730412134","Sat Oct 26 02:58:05 +0000 2024","22","Elections matter. Donald Trump will likely get to appoint at least one if not two additional Supreme Court Justices at which point he will have packed the court with five out of nine justices who will shape your lives and the lives of generations to come.","1850008974730412134","","","en","Washington, DC","0","0","5","https://x.com/KamalaHarris/status/1850008974730412134","30354991","KamalaHarris"
"1832252912678170940","Sat Sep 07 03:01:50 +0000 2024","128671","HOW MUCH MORE YOU RE PAYING UNDER COMRADE KAMALA HARRIS https://t.co/7QFKqXiq9l","1832252912678170940","https://pbs.twimg.com/amplify_video_thumb/1832252860236476416/img/Lxh68dwTPTxid_18.jpg","","en","","1104","10283","31098","https://x.com/realDonaldTrump/status/1832252912678170940","25073877","realDonaldTrump"
"1848514570979090477","Mon Oct 21 23:59:52 +0000 2024","16523","BREAKING: In a stunning moment Donald Trump just bragged about the Supreme Court Justices he appointed. If elected again Trump will appoint more anti-women Justices. We can t let him win. https://t.co/oqQR5YWKGW","1848514570979090477","https://pbs.twimg.com/amplify_video_thumb/1848514196440285184/img/C5qAi82Ih6hnE98N.jpg","","en","","133","948","6136","https://x.com/harris_wins/status/1848514570979090477","1486069441259397125","harris_wins"
"1849280343909482824","Thu Oct 24 02:42:46 +0000 2024","53115","Kamala Harris cuts off Anderson Cooper to absolutely NAIL her answer to this voter's concern about her shifting positions. We deserve a leader who doesn't let their pride get in the way and is willing to adjust their stances when presented with new information and ideas. https://t.co/z7JUVTAHWV","1849280343909482824","https://pbs.twimg.com/ext_tw_video_thumb/1849279603820429312/pu/img/ZwXM0_OqXYNKTpJj.jpg","","en","","412","2254","11045","https://x.com/drakefromtx/status/1849280343909482824","844765624496635904","drakefromtx"
"1848191476628426775","Mon Oct 21 02:36:00 +0000 2024","29049","BREAKING: Donald Trump is currently being booed at the Pittsburgh Steelers game tonight. This is a terrible omen for Trump s chances in Pennsylvania. https://t.co/SgUzjFuaae","1848191476628426775","https://pbs.twimg.com/amplify_video_thumb/1848190096928837633/img/cRGxYoSnWLy8kOsH.jpg","","en","","367","5468","6394","https://x.com/harris_wins/status/1848191476628426775","1486069441259397125","harris_wins"
"1847344989052817903","Fri Oct 18 18:32:22 +0000 2024","40323","Thanks for breaking it down @mcuban: I have a plan to actually grow our economy. Trump has a plan to raise costs for working and middle-class Americans. https://t.co/9bYRMfyQHV","1847344989052817903","https://pbs.twimg.com/media/GaMWdWxWwAAXBDy.jpg","","en","Washington, DC","402","5344","11624","https://x.com/KamalaHarris/status/1847344989052817903","30354991","KamalaHarris"
"1848853100574155045","Tue Oct 22 22:25:03 +0000 2024","54989","BREAKING: Former Microsoft CEO Bill Gates has endorsed Kamala Harris for President and is donating $50 million to a PAC supporting her ahead of the election. RETWEET to thank Gates for supporting Kamala! https://t.co/VCM7O4pnQI","1848853100574155045","https://pbs.twimg.com/media/GahyGHzbEAMFZWn.jpg","","en","","728","4338","16278","https://x.com/DisavowTrump20/status/1848853100574155045","772958490356617216","DisavowTrump20"
"1847759379723956350","Sat Oct 19 21:59:00 +0000 2024","40944","Donald Trump has vowed he would be a dictator on day one. He said he would weaponize the Department of Justice against his political enemies. He has called for the termination of the Constitution of the United States. We must stop him at the ballot box in November.","1847759379723956350","","","en","Washington, DC","640","9283","7789","https://x.com/KamalaHarris/status/1847759379723956350","30354991","KamalaHarris"
"1841329250898514431","Wed Oct 02 04:07:58 +0000 2024","121326","#TrumpForce47 is the official army of volunteer neighborhood organizers working together to defeat Kamala Harris and the far-left liberal democrats. Your small time commitment will have a big impact on the outcome of November's elections join today! https://t.co/rvCXifo0Pk","1841329250898514431","","","en","","496","6914","15730","https://x.com/realDonaldTrump/status/1841329250898514431","25073877","realDonaldTrump"
"1848260674394186141","Mon Oct 21 07:10:58 +0000 2024","63503","Kamala Harris keeps saying Trump was not well received on the world stage. But look at how Saudi Arabia received Trump when he went there. https://t.co/5xRgEOcWha","1848260674394186141","https://pbs.twimg.com/amplify_video_thumb/1848260598498234368/img/WzeuwbWuJ7Js9hX1.jpg","","en","","337","2472","15113","https://x.com/DefiyantlyFree/status/1848260674394186141","1560341081576939524","DefiyantlyFree"
"1847718396147740714","Sat Oct 19 19:16:09 +0000 2024","39723","Happy homecoming to my fellow Bison! https://t.co/RsszBtkAvR","1847718396147740714","https://pbs.twimg.com/media/GaRqFvyWYAAORKI.jpg","","en","","326","3028","3046","https://x.com/VP/status/1847718396147740714","803694179079458816","VP"
"1849863830312190201","Fri Oct 25 17:21:20 +0000 2024","7363","BOOM. The Philadelphia Inquirer Editorial Board just endorsed Vice President Kamala Harris for president. This is how it s done. Thank you Philadelphia Inquirer. https://t.co/jF4DJcWApx","1849863830312190201","https://pbs.twimg.com/media/GawJWIpbcAAyfr_.jpg","","en","Wilmington, DE","73","282","2051","https://x.com/Victorshi2020/status/1849863830312190201","1084468387491790848","Victorshi2020"
"1848069613713563862","Sun Oct 20 18:31:46 +0000 2024","44963","He took a Kamala Harris lie and turned it into a legendary campaign event. The guy is a marketing genius. https://t.co/qdYXRL6ezl","1848069613713563862","https://pbs.twimg.com/media/GaWphTsXcAAg27Q.jpg","","en","Florida, USA","80","720","5394","https://x.com/ericmmatheny/status/1848069613713563862","2730264319","ericmmatheny"
"1847089039473565968","Fri Oct 18 01:35:18 +0000 2024","36689"," Don't say anything negative about Catholics. Kamala Harris: I would never do that no matter where I was. That would be like criticizing Detroit in Detroit. https://t.co/OcrvS7SzbA","1847089039473565968","https://pbs.twimg.com/amplify_video_thumb/1847089007580053504/img/Va7hBjofRp4PrZBn.jpg","","en","","99","466","3853","https://x.com/atrupar/status/1847089039473565968","288277167","atrupar"
"1848734629458526469","Tue Oct 22 14:34:18 +0000 2024","46055","YES!!! Eminem is scheduled to appear with Kamala Harris tonight at her rally in Detroit. This is a huge surprise! https://t.co/blkBailzQb","1848734629458526469","https://pbs.twimg.com/amplify_video_thumb/1788710954470912000/img/wqd2WQlw0gMJhIof.jpg","","en","United States","545","2630","10126","https://x.com/CalltoActivism/status/1848734629458526469","819994707061248001","CalltoActivism"
"1849605654459130353","Fri Oct 25 00:15:26 +0000 2024","60414","Looks like early republican voters are voting for VP. Kamala Harris.","1849605654459130353","","","en","Long Island, NY","374","5098","6147","https://x.com/Scaramucci/status/1849605654459130353","24578794","Scaramucci"
"1849627340701344084","Fri Oct 25 01:41:37 +0000 2024","47368","BREAKING: David Holt the Republican Mayor of Oklahoma City just announced he is supporting Kamala Harris. Republicans all across the country are abandoning Donald Trump. This is huge.","1849627340701344084","","","en","","354","1603","11317","https://x.com/harris_wins/status/1849627340701344084","1486069441259397125","harris_wins"
"1847478331270119542","Sat Oct 19 03:22:13 +0000 2024","18714","| Donald Trump ha dicho sobre Venezuela que las elecciones no fueron libres ni justas y ha criticado fuertemente a Kamala Harris por levantar las sanciones petroleras impuestas por su administración a Nicolás Maduro. 🇻🇪. ¿Apoyas en esto a Donald Trump? https://t.co/nbvD23jJ8m","1847478331270119542","https://pbs.twimg.com/amplify_video_thumb/1847478277826396160/img/5BPLn5DI3DgCjUcq.jpg","","es","El Salvador","80","755","3923","https://x.com/eduardomenoni/status/1847478331270119542","62957739","eduardomenoni"
"1849957073045553211","Fri Oct 25 23:31:51 +0000 2024","1350","BREAKING NOW Donald Trump just wrapped up a 3 hour interview with Joe Rogan. WOW Why doesn t Kamala Harris do one ? https://t.co/oh09qoAGth","1849957073045553211","https://pbs.twimg.com/media/GaxeJwfXUAABORf.jpg","","en","TURN ON NOTIFICATIONS 🔔","13","131","268","https://x.com/MTGrepp/status/1849957073045553211","1663701168839872512","MTGrepp"
"1849919049368539137","Fri Oct 25 21:00:45 +0000 2024","29596"," Donald Trump continues to deny the facts. He continues to deny the science. Leonardo DiCaprio endorses Kamala Harris. https://t.co/levw0HNeC1","1849919049368539137","https://pbs.twimg.com/ext_tw_video_thumb/1849919014891397120/pu/img/j0F7Vm8pP-HruEYU.jpg","","en","Atlanta, GA","323","2404","7245","https://x.com/BlueATLGeorgia/status/1849919049368539137","120132202","BlueATLGeorgia"
"1849625068529189085","Fri Oct 25 01:32:35 +0000 2024","17206","This is quite literally gives me chills! KAMALA x BARACK! Two Firsts. https://t.co/fUpKZKWyP4","1849625068529189085","https://pbs.twimg.com/media/Gasv24mXgAAw12n.jpg","","en","NYC via DC","107","515","2316","https://x.com/flywithkamala/status/1849625068529189085","876091408704315392","flywithkamala"
"1847401876347588875","Fri Oct 18 22:18:25 +0000 2024","32571","Yes I know the memes. https://t.co/eH3DtpiZ6I","1847401876347588875","https://pbs.twimg.com/media/GaNKMsUX0AA_ABk.jpg","","en","Washington, DC","393","2861","4059","https://x.com/KamalaHarris/status/1847401876347588875","30354991","KamalaHarris"
"1848927095243567201","Wed Oct 23 03:19:05 +0000 2024","119343","I love being back in Michigan. There s a lot at stake in this election but one thing is clear: @KamalaHarris and @Tim_Walz are ready to lead our country forward and deliver for the American people. But that can only happen if we all vote. So vote early by mail in person or on https://t.co/NTsPXAM7Qc","1848927095243567201","https://pbs.twimg.com/media/Gai1LpiXIAA-VZy.jpg","","en","Washington, DC","565","8282","17199","https://x.com/BarackObama/status/1848927095243567201","813286","BarackObama"
"1847702206268535002","Sat Oct 19 18:11:49 +0000 2024","27897","Straight white dudes for Kamala Harris! Get out there and vote🇺🇸 https://t.co/x2PUSp7xHf","1847702206268535002","https://pbs.twimg.com/media/GaRbWxSWMAA7Exx.jpg","","en","","1145","11223","2704","https://x.com/harryjsisson/status/1847702206268535002","428454304","harryjsisson"
"1849824923373416744","Fri Oct 25 14:46:44 +0000 2024","2648","Rapper Lil Pump tears into Eminem after he appeared at Kamala Harris Detroit rally. Eminem you re a f***ing piece of s**t for going on stage on Kamala Harris s**t. https://t.co/elsDemWB0b","1849824923373416744","https://pbs.twimg.com/ext_tw_video_thumb/1849655145623080960/pu/img/ZYq18y_CYuj3Ov8D.jpg","","en","","18","119","322","https://x.com/OliLondonTV/status/1849824923373416744","91416107","OliLondonTV"
"1850006609868550439","Sat Oct 26 02:48:41 +0000 2024","1535","Vice President Harris: I promised Amber Nicole Thurman s mother that I would speak her name. A vibrant 28-year-old mother of a six-year-old son who died a preventable death because of Georgia's Trump Abortion Ban. Amber was a daughter a sister a mother And she should be alive https://t.co/vfrsGrBEaw","1850006609868550439","https://pbs.twimg.com/media/GayLMFAXIAAaFvb.jpg","","en","","14","111","394","https://x.com/KamalaHQ/status/1850006609868550439","3315264553","KamalaHQ"
"1846984710054203641","Thu Oct 17 18:40:44 +0000 2024","30350","If every American watched this clip Kamala Harris wouldn't just win; she would sweep the election. The claim that January 6th was a day of love isn't just an absurd delusion it's a slap in the face to the very principles this country was built on. No it wasn t love that day. https://t.co/Ql3yxrvx6U","1846984710054203641","https://pbs.twimg.com/ext_tw_video_thumb/1846984497935400961/pu/img/IPU34fYsvYmC-lx9.jpg","","en","Fort Myers, FL","410","2025","11853","https://x.com/krassenstein/status/1846984710054203641","133938408","krassenstein"
